who1;who;text
2;2;Благодарю
2;1;Душечка
2;1;Красивая
2;1;Привет давай знакомиться я люблю женщин твоего возраста я из ярославской области давай общаться с тобой и напиши мне пожалуйста ответь на мою страницу и смс-ку напиши
2;1;Привет давай знакомиться я люблю женщин твоего возраста я из ярославской области давай общаться с тобой напиши мне пожалуйста на мою страницу
2;1;привет
2;1;Напиши мне в личку
2;1;ПРЕЛЕСТЬ!
2;1;салам
2;1;Красивая
2;1;На планете есть сем чудес счастья, но есть еще одно самое красивое и самое очаровательное это ты 
2;1;САМО ЖЕЛАНИЕ!
2;1;салам
2;1;Привет сексуально выглядишь дорогая
2;1;Красотка
2;1;Красавица
2;1;Красавица
2;1;ирина аллегрова
2;1;мне тоже)
2;1;красивая
2;1;Очень\nКрасивая
2;1;Симпотишная
2;1;мммммммм.красивая девушка.
2;1;очеровательная
2;1;Красавица очень
2;1;Проста прелесть
2;1;Какая ты хорошенькая!
2;1;Милинкая
2;1;девушка вы божественно красивы
2;1;Ух ух ух какая приятная
2;1;Класс
2;1;Красавица
2;1;Какая красивая
2;1;Милашка 
2;1;Вы просто очаровательная красивая девушка!
2;1;Красивая
2;1;просто красавица
2;1;красивая улыбка как Алиса стране чудес))))
2;1;Красивые глазки а губки сладость)
2;1;Утебя очень красивые глазки как алмазки  
2;1;Милашка 
1;2;Почему грустный?
1;2;Супер!
1;2;Спасибо все хорошо
1;2;Поздравляю с днем рождения. Извени что поздно пришлось поздравить
1;2;Вот это красавец!...Просто СУПЕР!
1;2;Красавчик
1;2;Жаным
1;2;Улыбка-космос как можно быть таким шикарным?))
1;1;?
1;1;Ты не первая это говариш
1;2;Хорошенький, лапотуличка
1;1;Как вы!?
1;1;Привет
1;2;симпатичный
1;2;Очень молодо выглядите  
1;2;Обворажительная улыбка 
1;2;Хорошее фото на набережной стоиш
1;1;Ой не надо мне лстить
1;1;спасибо золотце моё !
1;2;Утебя.красивые но грустные глаза
1;2;Не грустить!
2;1;Приветик
2;1;";) "
2;1;Круто,а это где?
2;1;Я таке тiльки по телеку...
2;1;Суперово
2;1;Эта голова крутится?
2;1;Самая очаровательная девушка в мире 
2;1;Очень приятно Яша, я Саша)))
2;1;О привет! Это Масяня?)
2;1;Красавица
2;1;Красивая...
2;1;Пиши
2;1;Very nice 
2;1;Просто супер 
2;1;Ты супер и прелесть дорогая!!!
2;1;Красивые ножки
2;1;классная секси малышка и груд просто шикарно ммм
2;1;Клёвая чика
2;2;божествено выглядиш
2;2;Ты тоже 
2;1;Привет милашка познакомимся с тобою))
2;2;Шлюшка
2;1;хороша киска
2;1;Огненная девушка)
2;1;красуня
2;1;Крассиво
2;1;Супер очаровательно красива
2;1;Хорошенькая девочка
2;1;Красунечка
2;1;Ты прелесть
2;1;Прелесть
2;1;Сладенькая девушка))
2;1;Милая красивая . Думаю и общительная девочка .
2;1;Хочу
2;1;Красивая
2;1;Апетитная губы
2;1;Привет извините за вопрос а вы не замужем?)
2;1;Очень милая превосходная девушка.
2;1;Файненька
2;1;Привет, Вероника, можно с тобой познакомиться?
2;1;Прелесть
2;1;Heska holka
2;1;Симпатяжка
2;1;Привет
2;1;Напиши пожалуйста в личку
2;1;Привет
2;1;Привет красавица можно знакомиться с тобой только без обида дай ответ
2;1;Привет милая
2;1;Очень, Приятная Леди!
2;1;Красуня
2;1;Хорошее фото
2;1;Все вздрочнули?
2;1;Безумно Очеровательноя Женщина
2;1;Прелесть 
2;1;Hi
2;1;Привет не против общаться
2;1;Красивая
2;1;Красотка
2;1;Simply clever)
2;1;Прелесть
2;1;Очаровательная
2;1;Ножки прелесть
2;1;Очаровательная!
2;1;Прекрасна
2;1;Какая девочка....
2;1;Милашка
2;1;Симпатюлька
2;1;Красивая
2;1;Прелесть!
2;2;Благодарю
2;1;Красота, красотка, красивая, красотулька красавица
2;1;Милашечка
2;1;Симпатюлька
2;1;будет скучно пиши...
1;2;А ты класный
1;2;Ух красивый m
1;2;мило
1;2;Ку-ку! А улыбка Вам идёт!
1;2;Действительно, красавчик!!!
1;2;красавчик
1;2;красавчик
1;2;мил
2;1;Привет
2;1;Милая
2;1;Красотка
2;1;Классно ваааа
2;1;Хорошие фото
2;1;Красавица
2;1;Гарненька
2;1;Идеал
2;1;Симпатуля
2;1;???
2;1;Svobodna
2;1;Супер
2;1;Heska holka
2;2;Ты супер
2;1;Принцесса!!!
2;1;SvobodnГ
2;1;Красивая
2;1;Ahoj
2;1;Красуня
2;1;Принцеса
2;1;Пиривет
2;1;Красива ти
2;1;красавица
2;1;Хорошенькая.
2;1;Привет
2;1;Симпатичная!!!
2;1;Привет
2;1;Хороша хороша!!!
2;1;Симпатюлька
2;1;Привет, если не против , фото в альбоме
2;1;Хорошенькая
2;1;Симпатична
2;1;Не так надо писать.Надо правильно писать. ... по русски. Офигенная))
